NUMERO,NUMERO_SEQUENCIAL,ANO,TIPO_CONVENCAO_CODIGO,TIPO_CONVENCAO_DESCR,TIPO_CONVENCAO_DESCR_LONG,TIPO_CONVENCAO_ORDEM,NATUREZA_CODIGO,NATUREZA_DESCRICAO,NOMECC,AMBITO_GEOGRAFICO_IRCT,AMBITO_GEOGRAFICO_CODE_IRCT,NUMBTE,DATABTE,SERIEBTE,AMBGEG,DATA_EFEITOS,AREA,DIST,CONC,PROV,CODCAE
6047,1,2011,2,CCT,Contrato coletivo de trabalho,1,3,Consolidação,CONTRATO COLECTIVO ENTRE A AEEP - ASSOCIAÇÃO DOS ESTABELECIMENTOS DE ENSINO PARTICULAR E COOPERATIVO E A FNE - FEDERAÇÃO NACIONAL DE EDUCAÇÃO E OUTROS - ALTERAÇÃO SALARIAL E OUTRAS E TEXTO CONSOLIDADO,Nacional,1,30,2011.08.15 00:00:00,0,E,2011.09.01 00:00:00,1,0,0,1,853
6048,1,2008,2,CCT,Contrato coletivo de trabalho,1,2,Alteração,CCT ENTRE A AEEP - ASSOCIAÇÃO DOS ESTABELECIMENTOS DE ENSINO PARTICULAR E COOPERATIVO E A FENPROF - FEDERAÇÃO NACIONAL DOS PROFESSORES E OUTROS - ALTERAÇÃO SALARIAL E OUTROS,Nacional,1,10,2008.03.15 00:00:00,1,E,2007.09.01 00:00:00,1,0,0,1,85100
6048,1,2011,2,CCT,Contrato coletivo de trabalho,1,3,Consolidação,CONTRATO COLECTIVO ENTRE A AEEP - ASSOCIAÇÃO DOS ESTABELECIMENTOS DE ENSINO PARTICULAR E COOPERATIVO E A FENPROF - FEDERAÇÃO NACIONAL DOS PROFESSORES E OUTROS - ALTERAÇÃO SALARIAL E OUTRAS E TEXTO CONSOLIDADO.,Nacional,1,30,2011.08.15 00:00:00,0,E,2011.09.01 00:00:00,1,0,0,1,85410
6049,1,2009,2,CCT,Contrato coletivo de trabalho,1,2,Alteração,CCT ENTRE A AEEP - ASSOCIAÇÃO DOS ESTABELECIMENTOS DE ENSINO PARTICULAR E COOPERATIVO E O SINAPE -  SINDICATO NACIONAL DOS PROFISSIONAIS  DA EDUCAÇÃO - ALTERAÇÃO SALARIAL E OUTRAS,Nacional,1,8,2009.02.28 00:00:00,0,E,2008.09.01 00:00:00,1,0,0,1,85100
6049,1,2009,2,CCT,Contrato coletivo de trabalho,1,2,Alteração,CCT ENTRE A AEEP - ASSOCIAÇÃO DOS ESTABELECIMENTOS DE ENSINO PARTICULAR E COOPERATIVO E O SINAPE -  SINDICATO NACIONAL DOS PROFISSIONAIS  DA EDUCAÇÃO - ALTERAÇÃO SALARIAL E OUTRAS,Nacional,1,8,2009.02.28 00:00:00,0,E,2008.09.01 00:00:00,1,0,0,1,85591
6050,1,2008,2,CCT,Contrato coletivo de trabalho,1,2,Alteração,CCT ENTRE A AEEP - ASSOCIAÇÃO DOS ESTABELECIMENTOS DE ENSINO PARTICULAR E COOPERATIVO E O SPLIU - SINDICATO NACIONAL DOS PROFESSORES LICENCIADOS PELOS POLITÉCNICOS E UNIVERSIDADES - ALTERAÇÃO SALARIAL E OUTRAS,Nacional,1,10,2008.03.15 00:00:00,1,E,2007.09.01 00:00:00,1,0,0,1,85591
6050,1,2009,2,CCT,Contrato coletivo de trabalho,1,2,Alteração,CCT ENTRE A AEEP - ASSOCIAÇÃO DOS ESTABELECIMENTOS DE ENSINO PARTICULAR E COOPERATIVO E O SPLIU - SINDICATO NACIONAL DOS PROFESSORES LICENCIADOS PELOS POLITÉCNICOS E UNIVERSIDADES - ALTERAÇÃO SALARIAL E OUTRAS,Nacional,1,8,2009.02.28 00:00:00,0,E,2008.09.01 00:00:00,1,0,0,1,852
6050,1,2009,2,CCT,Contrato coletivo de trabalho,1,2,Alteração,CCT ENTRE A AEEP - ASSOCIAÇÃO DOS ESTABELECIMENTOS DE ENSINO PARTICULAR E COOPERATIVO E O SPLIU - SINDICATO NACIONAL DOS PROFESSORES LICENCIADOS PELOS POLITÉCNICOS E UNIVERSIDADES - ALTERAÇÃO SALARIAL E OUTRAS,Nacional,1,8,2009.02.28 00:00:00,0,E,2008.09.01 00:00:00,1,0,0,1,85592
6058,1,2008,2,CCT,Contrato coletivo de trabalho,1,2,Alteração,CCT ENTRE A ALIF - ASSOCIAÇÃO DA INDÚSTRIA ALIMENTAR PELO FRIO E O SETAA - SINDICATO DA AGRICULTURA; ALIMENTAÇÃO E FLORESTAS - ALTERAÇÃO SALARIAL E OUTRAS,Nacional,1,18,2008.05.15 00:00:00,0,E,2008.01.01 00:00:00,1,0,0,1,52101
6058,1,2009,2,CCT,Contrato coletivo de trabalho,1,2,Alteração,"CCT ENTRE A ALIF - ASOCIAÇÃO DA INDÚSTRIA ALIMENTAR PELO FRIO E O SETAA - SINDICATO DA AGRICULTURA; ALIMENTAÇÃO E FLORESTAS - ALTERAÇÃO SALARIAL E OUTRAS
",Nacional,1,30,2009.08.15 00:00:00,0,E,2009.01.01 00:00:00,1,0,0,1,10391
6059,1,2008,2,CCT,Contrato coletivo de trabalho,1,2,Alteração,CCT ENTRE A APEQ ¿ ASSOCIAÇÃO PORTUGUESA DAS EMPRESAS QUÍMICAS E OUTRAS E A FETESE ¿ FEDERAÇÃO DOS SINDICATOS DOS TRABALHADORES DE SERVIÇOS E OUTROS ¿ ALTERAÇÃO SALARIAL E OUTRAS.,Nacional,1,14,2008.04.15 00:00:00,0,E,2008.01.01 00:00:00,1,0,0,1,20120
6059,1,2008,2,CCT,Contrato coletivo de trabalho,1,2,Alteração,CCT ENTRE A APEQ ¿ ASSOCIAÇÃO PORTUGUESA DAS EMPRESAS QUÍMICAS E OUTRAS E A FETESE ¿ FEDERAÇÃO DOS SINDICATOS DOS TRABALHADORES DE SERVIÇOS E OUTROS ¿ ALTERAÇÃO SALARIAL E OUTRAS.,Nacional,1,14,2008.04.15 00:00:00,0,E,2008.01.01 00:00:00,1,0,0,1,20142
6059,1,2008,2,CCT,Contrato coletivo de trabalho,1,2,Alteração,CCT ENTRE A APEQ ¿ ASSOCIAÇÃO PORTUGUESA DAS EMPRESAS QUÍMICAS E OUTRAS E A FETESE ¿ FEDERAÇÃO DOS SINDICATOS DOS TRABALHADORES DE SERVIÇOS E OUTROS ¿ ALTERAÇÃO SALARIAL E OUTRAS.,Nacional,1,14,2008.04.15 00:00:00,0,E,2008.01.01 00:00:00,1,0,0,1,20152
6059,1,2008,2,CCT,Contrato coletivo de trabalho,1,2,Alteração,CCT ENTRE A APEQ ¿ ASSOCIAÇÃO PORTUGUESA DAS EMPRESAS QUÍMICAS E OUTRAS E A FETESE ¿ FEDERAÇÃO DOS SINDICATOS DOS TRABALHADORES DE SERVIÇOS E OUTROS ¿ ALTERAÇÃO SALARIAL E OUTRAS.,Nacional,1,14,2008.04.15 00:00:00,0,E,2008.01.01 00:00:00,1,0,0,1,20170
6059,1,2008,2,CCT,Contrato coletivo de trabalho,1,2,Alteração,CCT ENTRE A APEQ ¿ ASSOCIAÇÃO PORTUGUESA DAS EMPRESAS QUÍMICAS E OUTRAS E A FETESE ¿ FEDERAÇÃO DOS SINDICATOS DOS TRABALHADORES DE SERVIÇOS E OUTROS ¿ ALTERAÇÃO SALARIAL E OUTRAS.,Nacional,1,14,2008.04.15 00:00:00,0,E,2008.01.01 00:00:00,1,0,0,1,204
6059,1,2008,2,CCT,Contrato coletivo de trabalho,1,2,Alteração,CCT ENTRE A APEQ ¿ ASSOCIAÇÃO PORTUGUESA DAS EMPRESAS QUÍMICAS E OUTRAS E A FETESE ¿ FEDERAÇÃO DOS SINDICATOS DOS TRABALHADORES DE SERVIÇOS E OUTROS ¿ ALTERAÇÃO SALARIAL E OUTRAS.,Nacional,1,14,2008.04.15 00:00:00,0,E,2008.01.01 00:00:00,1,0,0,1,23991
6059,1,2008,2,CCT,Contrato coletivo de trabalho,1,2,Alteração,CCT ENTRE A APEQ ¿ ASSOCIAÇÃO PORTUGUESA DAS EMPRESAS QUÍMICAS E OUTRAS E A FETESE ¿ FEDERAÇÃO DOS SINDICATOS DOS TRABALHADORES DE SERVIÇOS E OUTROS ¿ ALTERAÇÃO SALARIAL E OUTRAS.,Nacional,1,14,2008.04.15 00:00:00,0,E,2008.01.01 00:00:00,1,0,0,1,26110
6059,1,2008,2,CCT,Contrato coletivo de trabalho,1,2,Alteração,CCT ENTRE A APEQ ¿ ASSOCIAÇÃO PORTUGUESA DAS EMPRESAS QUÍMICAS E OUTRAS E A FETESE ¿ FEDERAÇÃO DOS SINDICATOS DOS TRABALHADORES DE SERVIÇOS E OUTROS ¿ ALTERAÇÃO SALARIAL E OUTRAS.,Nacional,1,14,2008.04.15 00:00:00,0,E,2008.01.01 00:00:00,1,0,0,1,29320
6061,1,2009,1,ACT,Acordo coletivo de trabalho,2,2,Alteração,ACT ENTRE A BRISA - AUTO-ESTRADAS DE PORTUGAL;SA E OUTRAS E O SETACCOP - SINDICATO DA CONSTRUÇÃO; OBRAS PÚBLICAS E SERVIÇOS E AFINS E OUTROS - ALTERAÇÃO SALARIAL E OUTRAS,Continente,2,14,2009.04.15 00:00:00,0,E,,2,0,0,1,71120
6062,1,2011,2,CCT,Contrato coletivo de trabalho,1,2,Alteração,CONTRATO COLECTIVO ENTRE A ANICP - ASSOCIAÇÃO NACIONAL DOS INDUSTRIAIS DE CONSERVAS DE PEIXE E A FESAHT - FEDERAÇÃO DOS SINDICATOS DA AGRICULTURA; ALIMENTAÇÃO; BEBIDAS; HOTELARIA E TURISMO DE PORTUGAL E OUTRAS - ALTERAÇÃO SALARIAL E OUTRAS.,Nacional,1,15,2011.04.22 00:00:00,0,E,2011.01.01 00:00:00,1,0,0,1,10203
6063,1,2015,4,AE,Acordo de empresa,3,2,Alteração,ACORDO DE EMPRESA ENTRE A TAP - TRANSPORTES AEREOS PORTUGUESES; SA E O SIMA - SINDICATO DAS INDUSTRIAS METALURGICAS E AFINS E OUTROS - ALTERAÇAO ( INTEGRAÇAO DE PROTOCOLO),Nacional,1,42,2015.11.15 00:00:00,0,E,2010.02.12 00:00:00,1,0,0,1,512
6063,1,2017,4,AE,Acordo de empresa,3,2,Alteração,ACORDO DE EMPRESA ENTRE A TAP - TRANSPORTES AEREOS PORTUGUESES; SA E O SINDICATO DAS INDUSTRIAS METALURGICAS E AFINS - SIMA E OUTROS - ALTERAÇAO SALARIAL E OUTRAS,Nacional,1,8,2017.02.28 00:00:00,0,E,2016.10.26 00:00:00,1,0,0,1,58140
6069,1,2008,2,CCT,Contrato coletivo de trabalho,1,2,Alteração,CCT ENTRE A AHP -ASSOCIAÇÃO DA HOTELARIA DE PORTUGAL E A FETESE -FEDERAÇÃO DOS SINDICATOS DOS TRABALHADORES DE SERVIÇOS - ALTERAÇÃO SALARIAL E OUTRAS,Continente,2,28,2008.07.29 00:00:00,0,E,2008.01.01 00:00:00,2,0,0,1,55114
6069,1,2008,2,CCT,Contrato coletivo de trabalho,1,2,Alteração,CCT ENTRE A AHP -ASSOCIAÇÃO DA HOTELARIA DE PORTUGAL E A FETESE -FEDERAÇÃO DOS SINDICATOS DOS TRABALHADORES DE SERVIÇOS - ALTERAÇÃO SALARIAL E OUTRAS,Continente,2,28,2008.07.29 00:00:00,0,E,2008.01.01 00:00:00,2,0,0,1,55115
6070,1,2009,2,CCT,Contrato coletivo de trabalho,1,2,Alteração,CCT ENTRE A ANACS - ASSOCIAÇÃO NACIONAL DE AGENTES E CORRETORES DE SEGUROS E O STAS - SINDICATO DOS TRABALHADORES DA ACTIVIDADE SEGURADORA ¿ ALTERAÇÃO SALARIAL E OUTRAS.,Nacional,1,41,2009.11.08 00:00:00,0,E,2009.01.01 00:00:00,1,0,0,1,66220
6073,1,2009,2,CCT,Contrato coletivo de trabalho,1,2,Alteração,CCT ENTRE A ANESM - ASSOCIAÇÃO NACIONAL DE EMPRESAS DE SERVIÇOS DE MERCHANDISING E A FETESE - FEDERAÇÃO DOS SINDICATOS DOS TRABALHADORES DE SERVIÇOS - ALTERAÇÃO SALARIAL E OUTRA,Nacional,1,6,2009.02.15 00:00:00,0,E,2009.01.01 00:00:00,1,0,0,1,73110
6073,1,2009,2,CCT,Contrato coletivo de trabalho,1,2,Alteração,CCT ENTRE A ANESM - ASSOCIAÇÃO NACIONAL DE EMPRESAS DE SERVIÇOS DE MERCHANDISING E A FETESE - FEDERAÇÃO DOS SINDICATOS DOS TRABALHADORES DE SERVIÇOS - ALTERAÇÃO SALARIAL E OUTRA,Nacional,1,6,2009.02.15 00:00:00,0,E,2009.01.01 00:00:00,1,0,0,1,82200
6073,1,2011,2,CCT,Contrato coletivo de trabalho,1,3,Consolidação,CONTRATO COLECTIVO ENTRE A ANESM - ASSOCIAÇÃO NACIONAL DE EMPRESAS DE SERVIÇOS DE MERCHANDISING E A FETESE - FEDERAÇÃO DOS SINDICATOS DOS TRABALHADORES DE SERVIÇOS - ALTERAÇÃO SALARIAL E OUTRAS E TEXTO CONSOLIDADO,Nacional,1,12,2011.03.29 00:00:00,0,E,2011.01.01 00:00:00,1,0,0,1,73110
6073,1,2015,2,CCT,Contrato coletivo de trabalho,1,2,Alteração,CONTRATO COLETIVO ENTRE A ANESM ¿ ASSOCIAÇÃO NACIONAL DE EMPRESAS DE SERVIÇOS DE MERCHANDISING E A FEDERAÇÃO DOS SINDICATOS DA INDÚSTRIA E SERVIÇOS ¿ FETESE ¿ ALTERAÇÃO SALARIAL E OUTRAS.,Nacional,1,24,2015.06.29 00:00:00,0,E,2015.03.01 00:00:00,1,0,0,1,82200
6073,1,2016,2,CCT,Contrato coletivo de trabalho,1,2,Alteração,CONTRATO COLETIVO ENTRE A ANESM - ASSOCIAÇAO NACIONAL DE EMPRESAS DE SERVIÇOS DE MERCHANDISING E O SITESE - SINDICATO DOS TRABALHADORES E TECNICOS DE SERVIÇOS - ALTERAÇAO SALARIAL E OUTRAS,Nacional,1,23,2016.06.22 00:00:00,0,E,2016.03.01 00:00:00,1,0,0,1,82990
6079,1,2009,2,CCT,Contrato coletivo de trabalho,1,2,Alteração,CCT ENTRE A ANCIPA - ASSOCIAÇÃO NACIONAL DE COMERCIANTES E INDUSTRIAIS DE PRODUTOS ALIMENTARES ( INDUSTRIA DE HORTOFRUTÍCOLAS) E A FESAHT - FEDERAÇÃO DOS SINDICATOS DA AGRICULTURA; ALIMENTAÇÃO; BEBIDAS; HOTELARIA E TURISMO DE PORTUGAL E OUTROS - ALTERAÇÃO SALARIAL E OUTRAS,Nacional,1,20,2009.05.29 00:00:00,0,E,2009.01.01 00:00:00,1,0,0,1,10392
6081,1,2009,2,CCT,Contrato coletivo de trabalho,1,2,Alteração,CCT ENTRE A ANCIPA - ASSOCIAÇÃO NACIONAL DE COMERCIANTES E INDUSTRIAIS DE PRODUTOS ALIMENTARES E O SETAA - SINDICATO DA AGRICULTURA; ALIMENTAÇÃO  E FLORESTAS (PASTELARIA; CONFEITARIA E CONSERVAÇÃO DE FRUTA - PESSOAL FABRIL) - ALTERAÇÃO SALARIAL E OUTRAS,Nacional,1,18,2009.05.15 00:00:00,0,E,2009.01.01 00:00:00,1,0,0,1,10712
6090,1,2008,2,CCT,Contrato coletivo de trabalho,1,2,Alteração,CCT ENTRE A ANCIPA - ASSOCIAÇÃO NACIONAL DE COMERCIANTES E INDUSTRIAIS DE PRODUTOS ALIMENTARES E O SETAA - SINDICATO DA AGRICULTURA; ALIMENTAÇÃO E FLORESTAS (INDÚSTRIA HORTOFRUTÍCOLAS) -ALTERAÇÃO SALARIAL E OUTRAS,Nacional,1,27,2008.07.22 00:00:00,0,E,2008.01.01 00:00:00,1,0,0,1,10310
6090,1,2008,2,CCT,Contrato coletivo de trabalho,1,2,Alteração,CCT ENTRE A ANCIPA - ASSOCIAÇÃO NACIONAL DE COMERCIANTES E INDUSTRIAIS DE PRODUTOS ALIMENTARES E O SETAA - SINDICATO DA AGRICULTURA; ALIMENTAÇÃO E FLORESTAS (INDÚSTRIA HORTOFRUTÍCOLAS) -ALTERAÇÃO SALARIAL E OUTRAS,Nacional,1,27,2008.07.22 00:00:00,0,E,2008.01.01 00:00:00,1,0,0,1,10320
6090,1,2008,2,CCT,Contrato coletivo de trabalho,1,2,Alteração,CCT ENTRE A ANCIPA - ASSOCIAÇÃO NACIONAL DE COMERCIANTES E INDUSTRIAIS DE PRODUTOS ALIMENTARES E O SETAA - SINDICATO DA AGRICULTURA; ALIMENTAÇÃO E FLORESTAS (INDÚSTRIA HORTOFRUTÍCOLAS) -ALTERAÇÃO SALARIAL E OUTRAS,Nacional,1,27,2008.07.22 00:00:00,0,E,2008.01.01 00:00:00,1,0,0,1,10395
6094,1,2008,1,ACT,Acordo coletivo de trabalho,2,2,Alteração,ACT ENTRE A CELTEJO - EMPRESA DE CELULOSE DO TEJO; SA E OUTRA E A FETESE - FEDERAÇÃO DE SINDICATOS DOS TRABALHADORES DE SERVIÇOS E OUTROS - ALTERAÇÃO SALARIAL E OUTRAS,Continente,2,27,2008.07.22 00:00:00,0,E,2008.01.01 00:00:00,2,0,0,1,17110
6095,1,2008,2,CCT,Contrato coletivo de trabalho,1,2,Alteração,CCT ENTRE A CAP ¿ CONFEDERAÇÃO DOS AGRICULTORES DE PORTUGAL E A FESAHT ¿ FEDERAÇÃO DOS SINDICATOS DA AGRICULTURA; ALIMENTAÇÃO; BEBIDAS; HOTELARIA E TURISMO DE PORTUGAL ¿ ALTERAÇÃO SALARIAL.,Continente,2,30,2008.08.15 00:00:00,0,E,2008.04.01 00:00:00,2,0,0,1,012
6095,1,2008,2,CCT,Contrato coletivo de trabalho,1,2,Alteração,CCT ENTRE A CAP ¿ CONFEDERAÇÃO DOS AGRICULTORES DE PORTUGAL E A FESAHT ¿ FEDERAÇÃO DOS SINDICATOS DA AGRICULTURA; ALIMENTAÇÃO; BEBIDAS; HOTELARIA E TURISMO DE PORTUGAL ¿ ALTERAÇÃO SALARIAL.,Continente,2,30,2008.08.15 00:00:00,0,E,2008.04.01 00:00:00,2,0,0,1,01450
6095,1,2010,2,CCT,Contrato coletivo de trabalho,1,3,Consolidação,CC ENTRE A CAP - CONFEDERAÇÃO DOS AGRICULTORES DE PORTUGAL E A FESAHT - FEDERAÇÃO DOS SINDICATOS DA AGRICULTURA; ALIMENTAÇÃO; BEBIDAS; HOTELARIA E TURISMO DE PORTUGAL - ALTERAÇÃO SALARIAL E OUTRAS E TEXTO CONSOLIDADO,Continente,2,23,2010.06.22 00:00:00,0,E,2010.01.01 00:00:00,2,0,0,1,01430
6095,1,2011,2,CCT,Contrato coletivo de trabalho,1,2,Alteração,CONTRATO COLECTIVO ENTRE A CAP - CONFEDERAÇÃO DOS AGRICULTORES DE PORTUGAL E A FESAHT - FEDERAÇÃO DOS SINDICATOS DA AGRICULTURA; ALIMENTAÇÃO; BEBIDAS; HOTELARIA E TURISMO DE PORTUGAL - ALTERAÇÃO SALARIAL E OUTRAS,Continente,2,24,2011.06.29 00:00:00,0,E,2011.01.01 00:00:00,2,0,0,1,012
6095,1,2011,2,CCT,Contrato coletivo de trabalho,1,2,Alteração,CONTRATO COLECTIVO ENTRE A CAP - CONFEDERAÇÃO DOS AGRICULTORES DE PORTUGAL E A FESAHT - FEDERAÇÃO DOS SINDICATOS DA AGRICULTURA; ALIMENTAÇÃO; BEBIDAS; HOTELARIA E TURISMO DE PORTUGAL - ALTERAÇÃO SALARIAL E OUTRAS,Continente,2,24,2011.06.29 00:00:00,0,E,2011.01.01 00:00:00,2,0,0,1,01500
6096,1,2009,2,CCT,Contrato coletivo de trabalho,1,2,Alteração,CCT ENTRE A CAP - CONFEDERAÇÃO DOS AGRICULTORES DE PORTUGAL E O SETAA - SINDICATO DA AGRICULTURA; ALIMENTAÇÃO E  FLORESTAS - ALTERAÇÃO SALARIAL E OUTRAS,Continente,2,28,2009.07.29 00:00:00,0,E,2009.02.01 00:00:00,2,0,0,1,011
6096,1,2009,2,CCT,Contrato coletivo de trabalho,1,2,Alteração,CCT ENTRE A CAP - CONFEDERAÇÃO DOS AGRICULTORES DE PORTUGAL E O SETAA - SINDICATO DA AGRICULTURA; ALIMENTAÇÃO E  FLORESTAS - ALTERAÇÃO SALARIAL E OUTRAS,Continente,2,28,2009.07.29 00:00:00,0,E,2009.02.01 00:00:00,2,0,0,1,01430
6096,1,2009,2,CCT,Contrato coletivo de trabalho,1,2,Alteração,CCT ENTRE A CAP - CONFEDERAÇÃO DOS AGRICULTORES DE PORTUGAL E O SETAA - SINDICATO DA AGRICULTURA; ALIMENTAÇÃO E  FLORESTAS - ALTERAÇÃO SALARIAL E OUTRAS,Continente,2,28,2009.07.29 00:00:00,0,E,2009.02.01 00:00:00,2,0,0,1,0149
6096,1,2010,2,CCT,Contrato coletivo de trabalho,1,2,Alteração,CONTRATO COLECTIVO ENTRE A CAP - CONFEDERAÇÃO DOS AGRICULTORES DE PORTUGAL E O SETAA - SINDICATO DA AGRICULTURA; ALIMENTAÇÃO E FLORESTAS - ALTERAÇÃO SALARIAL E OUTRAS,Continente,2,22,2010.06.15 00:00:00,0,E,2010.01.01 00:00:00,2,0,0,1,01420
6096,1,2010,2,CCT,Contrato coletivo de trabalho,1,2,Alteração,CONTRATO COLECTIVO ENTRE A CAP - CONFEDERAÇÃO DOS AGRICULTORES DE PORTUGAL E O SETAA - SINDICATO DA AGRICULTURA; ALIMENTAÇÃO E FLORESTAS - ALTERAÇÃO SALARIAL E OUTRAS,Continente,2,22,2010.06.15 00:00:00,0,E,2010.01.01 00:00:00,2,0,0,1,02300
6098,1,2017,4,AE,Acordo de empresa,3,2,Alteração,ACORDO DE EMPRESA ENTRE A RESTFLIGHT - SERVIÇOS DE CATERING; UNIPESSOAL LDA E A FESAHT - FEDERAÇAO DOS SINDICATOS DA AGRICULTURA; ALIMENTAÇAO; BEBIDAS; HOTELARIA E TURISMO DE PORTUGAL - ALTERAÇAO SALARIAL E OUTRAS,Nacional,1,27,2017.07.22 00:00:00,0,E,2017.04.01 00:00:00,1,0,0,1,56290
6107,1,2008,2,CCT,Contrato coletivo de trabalho,1,4,Rev. Global,CCT ENTRE A ANIL  - ASSOCIAÇÃO NACIONAL DOS INDUSTRIAIS DE LACTICÍNIOS E VÁRIAS ORGANIZAÇÕES COOPERATIVAS DE PRODUTORES DE LEITE E O SINDICATO DOS PROFISSIONAIS DE LACTICÍNIOS; ALIMENTAÇÃO;  AGRICULTURA; ESCRITÓRIOS; COMÉRCIO; SERVIÇOS; TRANSP. ROD; METALOM. METAL; CONST.CIVIL E MADEIRAS-REV.GLOBAL,Nacional,1,5,2008.02.08 00:00:00,0,E,2008.01.01 00:00:00,1,0,0,1,10510
6107,1,2015,2,CCT,Contrato coletivo de trabalho,1,3,Consolidação,CONTRATO COLETIVO ENTRE A ANIL - ASSOC. NAC. DOS INDUSTRIAIS DE LACTICINIOS E VARIAS ORG.COOPERATIVAS DE PRODUTORES DE LEITE E O SIND. DOS PROF. DE LACTICINIOS; ALIMENTAÇAO; AGRI. ESCRITORIOS; COM; SERV; TRANSP RODOVIARIOS; META; META.; CONST. CIVIL E MADEIRAS - ALT SAL E OUTRAS/TEXTO CONSOLIDADO,Nacional,1,6,2015.02.15 00:00:00,0,E,2015.01.01 00:00:00,1,0,0,1,10510
6133,1,2008,2,CCT,Contrato coletivo de trabalho,1,4,Rev. Global,CCT ENTRE A APHORT - ASSOCIAÇÃO PORTUGUESA DA HOTELARIA; RESTAURAÇÃO E TURISMO E A FESAHT - FEDERAÇÃO DOS SINDICATOS DA AGRICULTURA; ALIMENTAÇÃO; BEBIDAS; HOTELARIA E TURISMO DE PORTUGAL - REVISÃO GLOBAL,Nacional,1,26,2008.07.15 00:00:00,0,E,2008.01.01 00:00:00,1,0,0,1,563
6133,1,2009,2,CCT,Contrato coletivo de trabalho,1,2,Alteração,CCT ENTRE A APHORT - ASSOCIAÇÃO PORTUGUESA DA HOTELARIA; RESTAURAÇÃO E TURISMO E A FESAHT - FEDERAÇÃO DOS SINDICATOS DA AGRICULTURA; ALIMENTAÇÃO; BEBIDAS; HOTELARIA E TURISMO DE PORTUGAL - ALTWERAÇÃO SALARIAL E OUTRAS,Nacional,1,20,2009.05.29 00:00:00,0,E,2009.01.01 00:00:00,1,0,0,1,55201
6133,1,2009,2,CCT,Contrato coletivo de trabalho,1,2,Alteração,CCT ENTRE A APHORT - ASSOCIAÇÃO PORTUGUESA DA HOTELARIA; RESTAURAÇÃO E TURISMO E A FESAHT - FEDERAÇÃO DOS SINDICATOS DA AGRICULTURA; ALIMENTAÇÃO; BEBIDAS; HOTELARIA E TURISMO DE PORTUGAL - ALTWERAÇÃO SALARIAL E OUTRAS,Nacional,1,20,2009.05.29 00:00:00,0,E,2009.01.01 00:00:00,1,0,0,1,561
6133,1,2010,2,CCT,Contrato coletivo de trabalho,1,2,Alteração,CONTRATO COLECTIVO ENTRE A APHORT - ASSOCIAÇÃO PORTUGUESA DE HOTELARIA; RESTAURAÇÃO E TURISMO E A FESAHT - FEDERAÇÃO DOS SINDICATOS DA AGRICULTURA; ALIMENTAÇÃO; BEBIDAS; HOTELARIA E TURISMO DE PORTUGAL - ALTERAÇÃO SALARIAL E OUTRAS.,Nacional,1,17,2010.05.08 00:00:00,0,E,2010.01.01 00:00:00,1,0,0,1,55117
6133,1,2010,2,CCT,Contrato coletivo de trabalho,1,2,Alteração,CONTRATO COLECTIVO ENTRE A APHORT - ASSOCIAÇÃO PORTUGUESA DE HOTELARIA; RESTAURAÇÃO E TURISMO E A FESAHT - FEDERAÇÃO DOS SINDICATOS DA AGRICULTURA; ALIMENTAÇÃO; BEBIDAS; HOTELARIA E TURISMO DE PORTUGAL - ALTERAÇÃO SALARIAL E OUTRAS.,Nacional,1,17,2010.05.08 00:00:00,0,E,2010.01.01 00:00:00,1,0,0,1,55121
6133,1,2010,2,CCT,Contrato coletivo de trabalho,1,2,Alteração,CONTRATO COLECTIVO ENTRE A APHORT - ASSOCIAÇÃO PORTUGUESA DE HOTELARIA; RESTAURAÇÃO E TURISMO E A FESAHT - FEDERAÇÃO DOS SINDICATOS DA AGRICULTURA; ALIMENTAÇÃO; BEBIDAS; HOTELARIA E TURISMO DE PORTUGAL - ALTERAÇÃO SALARIAL E OUTRAS.,Nacional,1,17,2010.05.08 00:00:00,0,E,2010.01.01 00:00:00,1,0,0,1,56102
6134,1,2008,2,CCT,Contrato coletivo de trabalho,1,4,Rev. Global,"CCT ENTRE A APHORT - ASSOCIAÇÃO PORTUGUESA DA HOTELARIA; RESTAURAÇÃO E TURISMO E A FETESE - FEDERAÇÃO DOS SINDICATOS DOS TRABALHADORES DE SERVIÇOS - REVISÃO GLOBAL
",Nacional,1,26,2008.07.15 00:00:00,0,E,2008.01.01 00:00:00,1,0,0,1,55112
6134,1,2008,2,CCT,Contrato coletivo de trabalho,1,4,Rev. Global,"CCT ENTRE A APHORT - ASSOCIAÇÃO PORTUGUESA DA HOTELARIA; RESTAURAÇÃO E TURISMO E A FETESE - FEDERAÇÃO DOS SINDICATOS DOS TRABALHADORES DE SERVIÇOS - REVISÃO GLOBAL
",Nacional,1,26,2008.07.15 00:00:00,0,E,2008.01.01 00:00:00,1,0,0,1,55124
6134,1,2008,2,CCT,Contrato coletivo de trabalho,1,4,Rev. Global,"CCT ENTRE A APHORT - ASSOCIAÇÃO PORTUGUESA DA HOTELARIA; RESTAURAÇÃO E TURISMO E A FETESE - FEDERAÇÃO DOS SINDICATOS DOS TRABALHADORES DE SERVIÇOS - REVISÃO GLOBAL
",Nacional,1,26,2008.07.15 00:00:00,0,E,2008.01.01 00:00:00,1,0,0,1,55202
